#Name,VisitHour,VisitDay,Visits,StdDev,Site Daily Total,Site Daily StdDev,Site Weekly Total,Site Daily Average,Tier,Max MD Hours,,,
Syosset,19:30:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,19:30:00,Monday,2.08,1.32,54.23,1.45,337.12,49,B,80,,,
Syosset,19:30:00,Tuesday,2.17,1.9,48.5,1.29,337.12,49,B,80,,,
Syosset,19:30:00,Wednesday,2.23,2.39,49.69,1.32,337.12,49,B,80,,,
Syosset,19:30:00,Thursday,1.85,1.72,47.15,1.32,337.12,49,B,80,,,
Syosset,19:30:00,Friday,2.38,1.61,45.23,1.15,337.12,49,B,80,,,
Syosset,19:30:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
Syosset,20:00:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,20:00:00,Monday,1.77,1.01,54.23,1.45,337.12,49,B,80,,,
Syosset,20:00:00,Tuesday,2.42,1.38,48.5,1.29,337.12,49,B,80,,,
Syosset,20:00:00,Wednesday,2.38,1.26,49.69,1.32,337.12,49,B,80,,,
Syosset,20:00:00,Thursday,1.85,1.07,47.15,1.32,337.12,49,B,80,,,
Syosset,20:00:00,Friday,1.85,1.07,45.23,1.15,337.12,49,B,80,,,
Syosset,20:00:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
Syosset,20:30:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,20:30:00,Monday,1.62,1.39,54.23,1.45,337.12,49,B,80,,,
Syosset,20:30:00,Tuesday,1.75,1.06,48.5,1.29,337.12,49,B,80,,,
Syosset,20:30:00,Wednesday,1,0.82,49.69,1.32,337.12,49,B,80,,,
Syosset,20:30:00,Thursday,1.77,1.17,47.15,1.32,337.12,49,B,80,,,
Syosset,20:30:00,Friday,1,0.71,45.23,1.15,337.12,49,B,80,,,
Syosset,20:30:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
Syosset,21:00:00,Sunday,0,0,52,1.2,337.12,49,B,80,,,
Syosset,21:00:00,Monday,0.23,0.6,54.23,1.45,337.12,49,B,80,,,
Syosset,21:00:00,Tuesday,0,0,48.5,1.29,337.12,49,B,80,,,
Syosset,21:00:00,Wednesday,0.08,0.28,49.69,1.32,337.12,49,B,80,,,
Syosset,21:00:00,Thursday,0.15,0.38,47.15,1.32,337.12,49,B,80,,,
Syosset,21:00:00,Friday,0,0,45.23,1.15,337.12,49,B,80,,,
Syosset,21:00:00,Saturday,0,0,40.31,1.11,337.12,49,B,80,,,
,,,,,,,,,,,,,
VisitHour1,VisitCount,Textbox30,Textbox35,Textbox31,Textbox32,Textbox46,,,,,,,
8:30:00,8.62,0.28,959,1.48,6882,984,,,,,,,
8:30:00,5.08,0,1157.31,1.99,6882,984,,,,,,,
8:30:00,4,0,1019.5,1.74,6882,984,,,,,,,
8:30:00,3.69,0.6,1001.69,1.75,6882,984,,,,,,,
8:30:00,5.31,0,973.85,1.68,6882,984,,,,,,,
8:30:00,5.38,0,939.54,1.67,6882,984,,,,,,,
8:30:00,5.08,0,830.85,1.3,6882,984,,,,,,,
9:00:00,109.38,3.63,959,1.48,6882,984,,,,,,,
9:00:00,95.77,4.46,1157.31,1.99,6882,984,,,,,,,
9:00:00,81.75,2.47,1019.5,1.74,6882,984,,,,,,,
9:00:00,83.69,3.16,1001.69,1.75,6882,984,,,,,,,
9:00:00,76.69,4.05,973.85,1.68,6882,984,,,,,,,
9:00:00,76.62,3.97,939.54,1.67,6882,984,,,,,,,
9:00:00,88.15,3.46,830.85,1.3,6882,984,,,,,,,
9:30:00,76.23,5.02,959,1.48,6882,984,,,,,,,
9:30:00,65.92,2.43,1157.31,1.99,6882,984,,,,,,,
9:30:00,53.83,2.02,1019.5,1.74,6882,984,,,,,,,
9:30:00,46.54,3.64,1001.69,1.75,6882,984,,,,,,,
9:30:00,50.08,3.05,973.85,1.68,6882,984,,,,,,,
9:30:00,46.62,2.04,939.54,1.67,6882,984,,,,,,,
9:30:00,62.31,4.11,830.85,1.3,6882,984,,,,,,,
10:00:00,66.08,3.56,959,1.48,6882,984,,,,,,,
10:00:00,59.38,2.72,1157.31,1.99,6882,984,,,,,,,
10:00:00,45,3.33,1019.5,1.74,6882,984,,,,,,,
10:00:00,42.15,2.66,1001.69,1.75,6882,984,,,,,,,
10:00:00,42.92,2.79,973.85,1.68,6882,984,,,,,,,
10:00:00,39.08,2.59,939.54,1.67,6882,984,,,,,,,
10:00:00,54.92,2.94,830.85,1.3,6882,984,,,,,,,
10:30:00,66.62,2.44,959,1.48,6882,984,,,,,,,
10:30:00,51.23,2.61,1157.31,1.99,6882,984,,,,,,,
10:30:00,42.33,1.98,1019.5,1.74,6882,984,,,,,,,
10:30:00,40.92,2.93,1001.69,1.75,6882,984,,,,,,,
10:30:00,39.31,2.26,973.85,1.68,6882,984,,,,,,,
10:30:00,39.69,2.35,939.54,1.67,6882,984,,,,,,,
10:30:00,51.38,1.91,830.85,1.3,6882,984,,,,,,,
11:00:00,71.38,3.04,959,1.48,6882,984,,,,,,,
11:00:00,54.08,2.92,1157.31,1.99,6882,984,,,,,,,
11:00:00,45.17,2.54,1019.5,1.74,6882,984,,,,,,,
11:00:00,40.54,2.66,1001.69,1.75,6882,984,,,,,,,
11:00:00,38.38,2.51,973.85,1.68,6882,984,,,,,,,
11:00:00,39.08,3.19,939.54,1.67,6882,984,,,,,,,
11:00:00,54.69,2.6,830.85,1.3,6882,984,,,,,,,
11:30:00,65.85,2.36,959,1.48,6882,984,,,,,,,
11:30:00,53.23,3.1,1157.31,1.99,6882,984,,,,,,,
11:30:00,38.92,1.98,1019.5,1.74,6882,984,,,,,,,
11:30:00,39.85,1.8,1001.69,1.75,6882,984,,,,,,,
11:30:00,38.54,3.07,973.85,1.68,6882,984,,,,,,,
11:30:00,35.69,2.33,939.54,1.67,6882,984,,,,,,,
11:30:00,54.54,2.5,830.85,1.3,6882,984,,,,,,,
12:00:00,58.54,2.9,959,1.48,6882,984,,,,,,,
12:00:00,48.08,3.23,1157.31,1.99,6882,984,,,,,,,
12:00:00,38.5,1.76,1019.5,1.74,6882,984,,,,,,,
12:00:00,36.77,2.1,1001.69,1.75,6882,984,,,,,,,
12:00:00,40.62,1.97,973.85,1.68,6882,984,,,,,,,
12:00:00,38.38,2.32,939.54,1.67,6882,984,,,,,,,
12:00:00,48.38,2.29,830.85,1.3,6882,984,,,,,,,
12:30:00,56,2.66,959,1.48,6882,984,,,,,,,
12:30:00,46.85,2.24,1157.31,1.99,6882,984,,,,,,,
12:30:00,40.25,2.31,1019.5,1.74,6882,984,,,,,,,
12:30:00,31.69,1.8,1001.69,1.75,6882,984,,,,,,,
12:30:00,33.31,1.65,973.85,1.68,6882,984,,,,,,,
12:30:00,37.77,1.81,939.54,1.67,6882,984,,,,,,,
12:30:00,48.62,1.86,830.85,1.3,6882,984,,,,,,,
13:00:00,57.46,3.82,959,1.48,6882,984,,,,,,,
13:00:00,46.69,3,1157.31,1.99,6882,984,,,,,,,
13:00:00,37.17,1.87,1019.5,1.74,6882,984,,,,,,,
13:00:00,37.77,1.61,1001.69,1.75,6882,984,,,,,,,
13:00:00,37.23,1.45,973.85,1.68,6882,984,,,,,,,
13:00:00,37.38,1.63,939.54,1.67,6882,984,,,,,,,
13:00:00,46.92,2.88,830.85,1.3,6882,984,,,,,,,
13:30:00,52.46,4.31,959,1.48,6882,984,,,,,,,
13:30:00,39.31,2.08,1157.31,1.99,6882,984,,,,,,,
13:30:00,31.92,3,1019.5,1.74,6882,984,,,,,,,
13:30:00,36,2.32,1001.69,1.75,6882,984,,,,,,,
13:30:00,34.08,1.49,973.85,1.68,6882,984,,,,,,,
13:30:00,32.54,2.06,939.54,1.67,6882,984,,,,,,,
13:30:00,46.15,2.85,830.85,1.3,6882,984,,,,,,,
14:00:00,49.15,2.76,959,1.48,6882,984,,,,,,,
14:00:00,35.54,2.39,1157.31,1.99,6882,984,,,,,,,
14:00:00,34.42,3.18,1019.5,1.74,6882,984,,,,,,,
14:00:00,32.54,1.76,1001.69,1.75,6882,984,,,,,,,
14:00:00,30.08,2.06,973.85,1.68,6882,984,,,,,,,
14:00:00,32.46,1.14,939.54,1.67,6882,984,,,,,,,
14:00:00,44.54,1.98,830.85,1.3,6882,984,,,,,,,
14:30:00,45.62,3.08,959,1.48,6882,984,,,,,,,
14:30:00,39.69,1.65,1157.31,1.99,6882,984,,,,,,,
14:30:00,30.67,1.67,1019.5,1.74,6882,984,,,,,,,
14:30:00,29.69,1.71,1001.69,1.75,6882,984,,,,,,,
14:30:00,31.77,2.33,973.85,1.68,6882,984,,,,,,,
14:30:00,35.69,1.55,939.54,1.67,6882,984,,,,,,,
14:30:00,47.69,3.23,830.85,1.3,6882,984,,,,,,,
15:00:00,43.31,4.13,959,1.48,6882,984,,,,,,,
15:00:00,39.38,2.81,1157.31,1.99,6882,984,,,,,,,
15:00:00,36.08,1.85,1019.5,1.74,6882,984,,,,,,,
15:00:00,37.54,1.38,1001.69,1.75,6882,984,,,,,,,
15:00:00,37,2.47,973.85,1.68,6882,984,,,,,,,
15:00:00,36.77,2.22,939.54,1.67,6882,984,,,,,,,
15:00:00,40.08,1.47,830.85,1.3,6882,984,,,,,,,
15:30:00,41.46,2.66,959,1.48,6882,984,,,,,,,
15:30:00,42.15,2.6,1157.31,1.99,6882,984,,,,,,,
15:30:00,42.83,1.59,1019.5,1.74,6882,984,,,,,,,
15:30:00,42.92,2.45,1001.69,1.75,6882,984,,,,,,,
15:30:00,40.77,2.42,973.85,1.68,6882,984,,,,,,,
15:30:00,41.77,2.23,939.54,1.67,6882,984,,,,,,,
15:30:00,39.54,2.21,830.85,1.3,6882,984,,,,,,,
16:00:00,43.15,3.5,959,1.48,6882,984,,,,,,,
16:00:00,46,2.53,1157.31,1.99,6882,984,,,,,,,
16:00:00,41,3.05,1019.5,1.74,6882,984,,,,,,,
16:00:00,43.85,2.43,1001.69,1.75,6882,984,,,,,,,
16:00:00,43.15,3.72,973.85,1.68,6882,984,,,,,,,
16:00:00,42.85,1.95,939.54,1.67,6882,984,,,,,,,
16:00:00,42.77,2.14,830.85,1.3,6882,984,,,,,,,
16:30:00,36,2.99,959,1.48,6882,984,,,,,,,
16:30:00,41.92,3.29,1157.31,1.99,6882,984,,,,,,,
16:30:00,42.92,2.84,1019.5,1.74,6882,984,,,,,,,
16:30:00,44,3.24,1001.69,1.75,6882,984,,,,,,,
16:30:00,41.54,2.11,973.85,1.68,6882,984,,,,,,,
16:30:00,39.46,2.39,939.54,1.67,6882,984,,,,,,,
16:30:00,41,2.1,830.85,1.3,6882,984,,,,,,,
17:00:00,6.31,0.63,959,1.48,6882,984,,,,,,,
17:00:00,45.77,2.95,1157.31,1.99,6882,984,,,,,,,
17:00:00,42.42,3,1019.5,1.74,6882,984,,,,,,,
17:00:00,44.31,1.76,1001.69,1.75,6882,984,,,,,,,
17:00:00,38.46,2.46,973.85,1.68,6882,984,,,,,,,
17:00:00,40.31,2.06,939.54,1.67,6882,984,,,,,,,
17:00:00,8.08,0,830.85,1.3,6882,984,,,,,,,
17:30:00,5,0,959,1.48,6882,984,,,,,,,
17:30:00,45.54,3.87,1157.31,1.99,6882,984,,,,,,,
17:30:00,45,2.02,1019.5,1.74,6882,984,,,,,,,
17:30:00,45.08,1.71,1001.69,1.75,6882,984,,,,,,,
17:30:00,42.54,1.66,973.85,1.68,6882,984,,,,,,,
17:30:00,39.31,2.25,939.54,1.67,6882,984,,,,,,,
17:30:00,5.77,0,830.85,1.3,6882,984,,,,,,,
18:00:00,0.38,0,959,1.48,6882,984,,,,,,,
18:00:00,49.08,3.08,1157.31,1.99,6882,984,,,,,,,
18:00:00,48.08,2.19,1019.5,1.74,6882,984,,,,,,,
18:00:00,46.31,2.22,1001.69,1.75,6882,984,,,,,,,
18:00:00,45,2.34,973.85,1.68,6882,984,,,,,,,
18:00:00,40,1.94,939.54,1.67,6882,984,,,,,,,
18:00:00,0.23,0,830.85,1.3,6882,984,,,,,,,
18:30:00,0,0,959,1.48,6882,984,,,,,,,
18:30:00,49.69,2.76,1157.31,1.99,6882,984,,,,,,,
18:30:00,46.25,1.64,1019.5,1.74,6882,984,,,,,,,
18:30:00,45.69,1.89,1001.69,1.75,6882,984,,,,,,,
18:30:00,42.15,2.63,973.85,1.68,6882,984,,,,,,,
18:30:00,39.62,2.37,939.54,1.67,6882,984,,,,,,,
18:30:00,0,0,830.85,1.3,6882,984,,,,,,,
19:00:00,0,0,959,1.48,6882,984,,,,,,,
19:00:00,48.77,3.82,1157.31,1.99,6882,984,,,,,,,
19:00:00,43.25,2.5,1019.5,1.74,6882,984,,,,,,,
19:00:00,44.92,2.26,1001.69,1.75,6882,984,,,,,,,
19:00:00,38.08,1.89,973.85,1.68,6882,984,,,,,,,
19:00:00,35.54,2.06,939.54,1.67,6882,984,,,,,,,
19:00:00,0,0,830.85,1.3,6882,984,,,,,,,
19:30:00,0,0,959,1.48,6882,984,,,,,,,
19:30:00,42.08,3.03,1157.31,1.99,6882,984,,,,,,,
19:30:00,42.83,1.71,1019.5,1.74,6882,984,,,,,,,
19:30:00,41,1.39,1001.69,1.75,6882,984,,,,,,,
19:30:00,37.85,2.66,973.85,1.68,6882,984,,,,,,,
19:30:00,34.69,1.71,939.54,1.67,6882,984,,,,,,,
19:30:00,0,0,830.85,1.3,6882,984,,,,,,,
20:00:00,0,0,959,1.48,6882,984,,,,,,,
20:00:00,38,3.27,1157.31,1.99,6882,984,,,,,,,
20:00:00,40.42,3.29,1019.5,1.74,6882,984,,,,,,,
20:00:00,35.85,1.89,1001.69,1.75,6882,984,,,,,,,
20:00:00,39.69,2.56,973.85,1.68,6882,984,,,,,,,
20:00:00,31.38,1.85,939.54,1.67,6882,984,,,,,,,
20:00:00,0,0,830.85,1.3,6882,984,,,,,,,
20:30:00,0,0,959,1.48,6882,984,,,,,,,
20:30:00,26.77,1.84,1157.31,1.99,6882,984,,,,,,,
20:30:00,23.58,1.87,1019.5,1.74,6882,984,,,,,,,
20:30:00,27.62,1.66,1001.69,1.75,6882,984,,,,,,,
20:30:00,28.08,2.06,973.85,1.68,6882,984,,,,,,,
20:30:00,20.69,1.54,939.54,1.67,6882,984,,,,,,,
20:30:00,0,0,830.85,1.3,6882,984,,,,,,,
21:00:00,0,0,959,1.48,6882,984,,,,,,,
21:00:00,1.31,0.28,1157.31,1.99,6882,984,,,,,,,
21:00:00,0.92,0,1019.5,1.74,6882,984,,,,,,,
21:00:00,0.77,0,1001.69,1.75,6882,984,,,,,,,
21:00:00,1.23,0.6,973.85,1.68,6882,984,,,,,,,
21:00:00,0.77,0,939.54,1.67,6882,984,,,,,,,
21:00:00,0,0,830.85,1.3,6882,984,,,,,,,
